,feature_no,HER2+_fi,HR+_fi,TN_fi,mean_fi,gene_ids
449,445,0.04314229485113174,0.008491150593035854,0.04183561222627759,0.03115635255681506,"['ENSG00000170017', 'ENSG00000138777', 'ENSG00000005249', 'ENSG00000169946', 'ENSG00000165029', 'ENSG00000156395']"
450,1308,0.011870141313411296,0.03242678104434162,0.048584367325529454,0.030960429894427457,"['ENSG00000090686', 'ENSG00000154162', 'ENSG00000099810', 'ENSG00000078403', 'ENSG00000069431', 'ENSG00000185716', 'ENSG00000160321', 'ENSG00000186716']"
451,682,0.04316477118991315,0.01057301803084556,0.03896369223482907,0.03090049381852926,"['ENSG00000040933', 'ENSG00000080224', 'ENSG00000214328', 'ENSG00000198742', 'ENSG00000185046', 'ENSG00000088387', 'ENSG00000140470']"
452,1687,0.007114113215939142,0.03667419012635946,0.04875782708637416,0.030848710142890923,"['ENSG00000188641', 'ENSG00000075568', 'ENSG00000006453', 'ENSG00000104324', 'ENSG00000185046', 'ENSG00000152767']"
453,489,0.04335597353056073,0.004661298593637184,0.044374997783452275,0.030797423302550062,['ENSG00000081248']
454,2195,0.04676832731813192,0.031241737394593655,0.01430861883884063,0.030772894517188735,"['ENSG00000092853', 'ENSG00000197057', 'ENSG00000145626', 'ENSG00000096063', 'ENSG00000179443', 'ENSG00000179241', 'ENSG00000132821', 'ENSG00000176034']"
455,1978,0.029412845643237234,0.04358272223733366,0.019252881293650718,0.03074948305807387,"['ENSG00000049323', 'ENSG00000153560', 'ENSG00000122507', 'ENSG00000172728', 'ENSG00000165272', 'ENSG00000110975', 'ENSG00000101019']"
456,2256,0.04547776785679161,0.0391478793695569,0.007546467407701129,0.030724038211349884,"['ENSG00000186377', 'ENSG00000088727', 'ENSG00000145246', 'ENSG00000110514', 'ENSG00000156958', 'ENSG00000154975', 'ENSG00000105732', 'ENSG00000124228', 'ENSG00000219438', 'ENSG00000170714']"
457,1100,0.04660189994610846,0.020338084821851225,0.024806449303869157,0.030582144690609613,"['ENSG00000115970', 'ENSG00000160746', 'ENSG00000002746', 'ENSG00000052841', 'ENSG00000184613', 'ENSG00000171766', 'ENSG00000167642', 'ENSG00000186654', 'ENSG00000189221']"
458,2680,0.04538859217427671,0.0428252431191504,0.003521101386140799,0.030578312226522637,"['ENSG00000121904', 'ENSG00000082196', 'ENSG00000124493', 'ENSG00000164619', 'ENSG00000166016', 'ENSG00000129515', 'ENSG00000216671', 'ENSG00000108292', 'ENSG00000205726', 'ENSG00000100297']"
459,2091,0.04179400746244937,0.010897214392607567,0.038895862055942414,0.03052902797033312,"['ENSG00000145526', 'ENSG00000104613', 'ENSG00000155886', 'ENSG00000166833', 'ENSG00000174628', 'ENSG00000053747', 'ENSG00000147010']"
460,2155,0.04151241401210427,0.007979823425412178,0.041491804579272866,0.03032801400559644,"['ENSG00000214718', 'ENSG00000213626', 'ENSG00000180233', 'ENSG00000197162', 'ENSG00000179965', 'ENSG00000134769', 'ENSG00000101350', 'ENSG00000198089']"
461,2095,0.04271934537217021,0.01542240312031936,0.032732140542939304,0.030291296345142958,"['ENSG00000185774', 'ENSG00000165970', 'ENSG00000172572', 'ENSG00000150459', 'ENSG00000165801', 'ENSG00000170113', 'ENSG00000188171', 'ENSG00000188559', 'ENSG00000100034']"
462,1099,0.0063570374720166,0.037794175166636704,0.04648310341872275,0.030211438685792017,"['ENSG00000177453', 'ENSG00000112659', 'ENSG00000002746', 'ENSG00000180812', 'ENSG00000184613', 'ENSG00000138606', 'ENSG00000141294', 'ENSG00000105738']"
463,1492,0.015963068777346053,0.02689036527648568,0.04765719499439001,0.030170209682740583,"['ENSG00000116678', 'ENSG00000151276', 'ENSG00000205619', 'ENSG00000172817', 'ENSG00000174851', 'ENSG00000184226', 'ENSG00000137764', 'ENSG00000125122']"
464,2341,0.004520731766169774,0.03786530499346554,0.04780571661889553,0.030063917792843616,"['ENSG00000163638', 'ENSG00000049192', 'ENSG00000214559', 'ENSG00000110025', 'ENSG00000149948', 'ENSG00000197301', 'ENSG00000125954', 'ENSG00000125952', 'ENSG00000169032', 'ENSG00000154258']"
465,1646,0.00903614120950806,0.03470411869010434,0.046305160883348434,0.030015140260986943,"['ENSG00000088538', 'ENSG00000106078', 'ENSG00000138293', 'ENSG00000102796', 'ENSG00000139926', 'ENSG00000196628', 'ENSG00000182463']"
466,2646,0.04170071978121996,0.043479033093899486,0.0047374871283682295,0.029972413334495893,"['ENSG00000113448', 'ENSG00000169122', 'ENSG00000139734', 'ENSG00000139970', 'ENSG00000069667', 'ENSG00000198231', 'ENSG00000119541']"
467,1897,0.02244654018431902,0.019514254750683902,0.04787615343928337,0.02994564945809543,"['ENSG00000119778', 'ENSG00000174738', 'ENSG00000134532', 'ENSG00000102699', 'ENSG00000139899', 'ENSG00000166501', 'ENSG00000007202', 'ENSG00000170558']"
468,1026,0.04383492049295455,0.02605212207650766,0.019886487290641526,0.02992450995336791,"['ENSG00000020633', 'ENSG00000147459', 'ENSG00000118308', 'ENSG00000132932', 'ENSG00000182256', 'ENSG00000141298']"
469,2306,0.026108887018635868,0.04401765299029648,0.019557774439454077,0.029894771482795478,"['ENSG00000157131', 'ENSG00000144730', 'ENSG00000112200', 'ENSG00000118946', 'ENSG00000151812', 'ENSG00000157450', 'ENSG00000125107', 'ENSG00000136492']"
470,354,0.041478290162049236,0.006502707925028517,0.04168708981480449,0.029889362633960748,"['ENSG00000091428', 'ENSG00000075420', 'ENSG00000174473']"
471,859,0.044487643744796516,0.041611004639416936,0.0035386929500964472,0.0298791137781033,"['ENSG00000144229', 'ENSG00000112983', 'ENSG00000164485', 'ENSG00000122140']"
472,737,0.008615772768389434,0.04280252913944423,0.03789649941027164,0.029771600439368436,"['ENSG00000151693', 'ENSG00000168137', 'ENSG00000109667', 'ENSG00000112902', 'ENSG00000166478', 'ENSG00000166596', 'ENSG00000198028', 'ENSG00000125869', 'ENSG00000101849']"
473,150,0.04321975170634687,0.04266236917115748,0.0034194410938289364,0.029767187323777762,"['ENSG00000145348', 'ENSG00000145743', 'ENSG00000091136', 'ENSG00000106692', 'ENSG00000166266', 'ENSG00000197565']"
474,1344,0.04418086681514979,0.036047588638029995,0.009054638111588248,0.02976103118825601,"['ENSG00000143951', 'ENSG00000133318', 'ENSG00000138615', 'ENSG00000171634', 'ENSG00000217015']"
475,1680,0.010148382696788758,0.04099418841302395,0.03808675918728113,0.02974311009903128,"['ENSG00000153936', 'ENSG00000109339', 'ENSG00000075303', 'ENSG00000103335']"
476,730,0.02029462070669979,0.022722968806046993,0.04616987645626068,0.029729155323002486,"['ENSG00000115705', 'ENSG00000164877', 'ENSG00000185736', 'ENSG00000174672', 'ENSG00000082805', 'ENSG00000103249', 'ENSG00000167703', 'ENSG00000115257', 'ENSG00000185291']"
477,1688,0.009756145122009912,0.03135117172729224,0.047888038936071096,0.029665118595124416,"['ENSG00000071073', 'ENSG00000080224', 'ENSG00000196597', 'ENSG00000196233', 'ENSG00000185046', 'ENSG00000140470']"
478,1863,0.04019640933722258,0.006682928960817663,0.04207032205536962,0.02964988678446995,"['ENSG00000170417', 'ENSG00000105821', 'ENSG00000107816', 'ENSG00000187240', 'ENSG00000111696']"
479,2741,0.022436559246852995,0.04027430365793407,0.025967045919969678,0.02955930294158558,"['ENSG00000116885', 'ENSG00000171055', 'ENSG00000079215', 'ENSG00000136250', 'ENSG00000165304', 'ENSG00000183032', 'ENSG00000159256', 'ENSG00000100139']"
480,2550,0.01590588487679014,0.04089609681697766,0.0315299011830939,0.0294439609589539,"['ENSG00000115705', 'ENSG00000153395', 'ENSG00000198010', 'ENSG00000185736', 'ENSG00000187535', 'ENSG00000174231', 'ENSG00000181588', 'ENSG00000101307', 'ENSG00000169093']"
481,1904,0.04373645283281803,0.004027791426560725,0.04000694123096764,0.029257061830115467,"['ENSG00000160062', 'ENSG00000018699', 'ENSG00000113389', 'ENSG00000105778', 'ENSG00000216937', 'ENSG00000139131', 'ENSG00000151322', 'ENSG00000132142', 'ENSG00000150477', 'ENSG00000198646', 'ENSG00000166979', 'ENSG00000198947']"
482,1252,0.015746516418876127,0.026089883500706037,0.04593382370047038,0.029256741206684183,"['ENSG00000115977', 'ENSG00000135298', 'ENSG00000158321', 'ENSG00000165084', 'ENSG00000138347', 'ENSG00000131620', 'ENSG00000100678', 'ENSG00000187720', 'ENSG00000157423', 'ENSG00000082458']"
483,2706,0.03413844128139317,0.041251806262880567,0.012179801762104035,0.029190016435459255,"['ENSG00000169814', 'ENSG00000007062', 'ENSG00000106511', 'ENSG00000104723', 'ENSG00000164989', 'ENSG00000077943', 'ENSG00000151490', 'ENSG00000166783', 'ENSG00000179277', 'ENSG00000186529', 'ENSG00000172264', 'ENSG00000186312']"
484,700,0.017722769686952234,0.04199389599263668,0.02761929651722312,0.029111987398937344,"['ENSG00000136560', 'ENSG00000186432', 'ENSG00000185345']"
485,2637,0.041420429390855135,0.021288552817422896,0.024594999686814844,0.02910132729836429,"['ENSG00000169174', 'ENSG00000162994', 'ENSG00000157404', 'ENSG00000134352', 'ENSG00000150275', 'ENSG00000181837', 'ENSG00000076108', 'ENSG00000140262', 'ENSG00000183287']"
486,1316,0.031947281602188016,0.041639564246870577,0.012892211998114363,0.02882635261572432,"['ENSG00000064999', 'ENSG00000173852', 'ENSG00000174038', 'ENSG00000148498', 'ENSG00000172915', 'ENSG00000134138', 'ENSG00000171532', 'ENSG00000100345']"
487,2748,0.008518948826531415,0.040091478014364836,0.037820367394015196,0.028810264744970483,"['ENSG00000170011', 'ENSG00000220586', 'ENSG00000065883', 'ENSG00000165966', 'ENSG00000150907', 'ENSG00000188089', 'ENSG00000183067', 'ENSG00000100403']"
488,2669,0.02703017596330028,0.04067600787617266,0.018679044417804106,0.028795076085759017,"['ENSG00000075151', 'ENSG00000084674', 'ENSG00000185774', 'ENSG00000145996', 'ENSG00000165973', 'ENSG00000205754', 'ENSG00000011638', 'ENSG00000154035', 'ENSG00000198795', 'ENSG00000160352', 'ENSG00000088970']"
489,1156,0.04330236427485943,0.03334042418980971,0.00968433168651245,0.02877570671706053,"['ENSG00000153208', 'ENSG00000171444', 'ENSG00000203869', 'ENSG00000149294', 'ENSG00000068650']"
490,261,0.0441922760847956,0.03383395508630201,0.008264423342770897,0.028763551504622835,['ENSG00000185420']
491,693,0.004692075966086122,0.03884847498498857,0.04270427011884749,0.028748273689974062,"['ENSG00000143437', 'ENSG00000071205', 'ENSG00000133619']"
492,654,0.031898465640842914,0.04062099277973175,0.013654607663629576,0.028724688694734747,"['ENSG00000117419', 'ENSG00000143919', 'ENSG00000096401', 'ENSG00000189079', 'ENSG00000198718', 'ENSG00000134030', 'ENSG00000130755', 'ENSG00000215452', 'ENSG00000130638']"
493,2321,0.03559722953476012,0.04107485443819314,0.009447751225670799,0.028706611732874688,"['ENSG00000189283', 'ENSG00000122870', 'ENSG00000181995', 'ENSG00000022556', 'ENSG00000101181']"
494,498,0.03858218844048679,0.04049614335410297,0.006765038308294606,0.028614456700961455,"['ENSG00000127419', 'ENSG00000028310', 'ENSG00000105963', 'ENSG00000137090', 'ENSG00000107929', 'ENSG00000183020', 'ENSG00000002016', 'ENSG00000103227', 'ENSG00000159842', 'ENSG00000116017', 'ENSG00000101282']"
495,819,0.009566289759604843,0.03999691603705287,0.03610772554762662,0.02855697711476144,"['ENSG00000138640', 'ENSG00000164199', 'ENSG00000111886', 'ENSG00000184719']"
496,2559,0.008644618717371487,0.03909931506495923,0.03789043631670211,0.02854479003301094,"['ENSG00000048707', 'ENSG00000151465', 'ENSG00000133808', 'ENSG00000070018', 'ENSG00000048471', 'ENSG00000169933']"
497,832,0.012637022496201099,0.04020951814483851,0.03270752241369337,0.028518021018244327,"['ENSG00000134987', 'ENSG00000184903', 'ENSG00000205038', 'ENSG00000204842', 'ENSG00000077279']"
498,1645,0.006965341075556353,0.03939150420483202,0.03898283824324608,0.028446561174544815,"['ENSG00000186094', 'ENSG00000114316', 'ENSG00000107643', 'ENSG00000066084', 'ENSG00000137869', 'ENSG00000167207', 'ENSG00000187323', 'ENSG00000186019', 'ENSG00000025770']"
499,889,0.027593674398958684,0.014539119482506066,0.04318285873159766,0.028438550871020804,"['ENSG00000163590', 'ENSG00000185345']"
500,1352,0.01585840922431089,0.02438188577303663,0.044941677055321635,0.02839399068422305,"['ENSG00000116127', 'ENSG00000121440', 'ENSG00000156140', 'ENSG00000185760', 'ENSG00000006704', 'ENSG00000135048', 'ENSG00000138303', 'ENSG00000214517', 'ENSG00000118922', 'ENSG00000119636', 'ENSG00000169410', 'ENSG00000103091', 'ENSG00000078687', 'ENSG00000147100']"
501,1504,0.04046025179792195,0.011520731478449307,0.03296344106085598,0.028314808112409082,"['ENSG00000213865', 'ENSG00000104205', 'ENSG00000183230', 'ENSG00000171067', 'ENSG00000182185', 'ENSG00000168807', 'ENSG00000130052']"
502,2200,0.002652974310258287,0.037132923528552055,0.04510243558324874,0.02829611114068636,"['ENSG00000205221', 'ENSG00000168016', 'ENSG00000124772', 'ENSG00000155849', 'ENSG00000215262', 'ENSG00000196092', 'ENSG00000151338', 'ENSG00000219847', 'ENSG00000159261', 'ENSG00000184381']"
503,1840,0.03456444215029478,0.007187726790234592,0.04310217890888453,0.0282847826164713,"['ENSG00000148541', 'ENSG00000179954']"
504,1690,0.006320980433083605,0.03893530047498643,0.03917217014357448,0.028142817017214838,"['ENSG00000122435', 'ENSG00000115526', 'ENSG00000132549', 'ENSG00000136928', 'ENSG00000172987', 'ENSG00000214548', 'ENSG00000186316', 'ENSG00000214515', 'ENSG00000102385']"
505,2625,0.040370969304349275,0.03538193044252694,0.008674554897679628,0.028142484881518614,"['ENSG00000075539', 'ENSG00000179869', 'ENSG00000102935', 'ENSG00000187323']"
506,914,0.04141384407877922,0.02428458633366972,0.01856455581029877,0.028087662074249238,"['ENSG00000119772', 'ENSG00000077092', 'ENSG00000091490', 'ENSG00000104756', 'ENSG00000132932', 'ENSG00000182256', 'ENSG00000176927', 'ENSG00000101003']"
507,1554,0.018578803578620864,0.020537317743765014,0.045094533591527576,0.02807021830463782,"['ENSG00000184005', 'ENSG00000176204', 'ENSG00000185008', 'ENSG00000186088', 'ENSG00000106733', 'ENSG00000149269', 'ENSG00000067798', 'ENSG00000100577', 'ENSG00000136378', 'ENSG00000186153', 'ENSG00000157637', 'ENSG00000085224']"
508,2163,0.017435412451159208,0.04003050829749554,0.02638794630765915,0.0279512890187713,"['ENSG00000144645', 'ENSG00000133401', 'ENSG00000204390', 'ENSG00000154678', 'ENSG00000157168', 'ENSG00000139597', 'ENSG00000151320', 'ENSG00000198838', 'ENSG00000197476', 'ENSG00000141425', 'ENSG00000101421', 'ENSG00000198947']"
509,2751,0.027729068100452423,0.041408788869157435,0.01466357322409749,0.027933810064569117,"['ENSG00000010803', 'ENSG00000168038', 'ENSG00000064042', 'ENSG00000188056', 'ENSG00000102763', 'ENSG00000165379', 'ENSG00000105254', 'ENSG00000182841', 'ENSG00000147044']"
510,1469,0.02218389939516783,0.04114437432494014,0.02035440390536678,0.02789422587515825,"['ENSG00000113448', 'ENSG00000170921', 'ENSG00000081913', 'ENSG00000213799']"
511,1625,0.00377402122246167,0.034776224149391056,0.04484810744412243,0.027799450938658387,"['ENSG00000158089', 'ENSG00000188682', 'ENSG00000177359', 'ENSG00000151413', 'ENSG00000172660', 'ENSG00000215489', 'ENSG00000172466', 'ENSG00000184459', 'ENSG00000198947']"
512,1790,0.0036371717673318927,0.036380119314417245,0.04333459339570254,0.027783961492483893,"['ENSG00000187942', 'ENSG00000142798', 'ENSG00000152990', 'ENSG00000154162', 'ENSG00000173566', 'ENSG00000078403', 'ENSG00000175267', 'ENSG00000154611', 'ENSG00000102174']"
513,262,0.042323409537784754,0.020436885769013317,0.020206051831773948,0.02765544904619067,['ENSG00000162852']
514,2046,0.029175716345198454,0.009533841309166746,0.04401505101472139,0.027574869556362198,"['ENSG00000215380', 'ENSG00000182903', 'ENSG00000063438', 'ENSG00000112685', 'ENSG00000180190', 'ENSG00000107099', 'ENSG00000151240', 'ENSG00000174915', 'ENSG00000139044', 'ENSG00000090565', 'ENSG00000141252', 'ENSG00000158270', 'ENSG00000099866', 'ENSG00000101266']"
515,698,0.0048676329355294,0.035915391114540396,0.04151455329731107,0.02743252578246029,"['ENSG00000163659', 'ENSG00000175048', 'ENSG00000155093']"
516,2645,0.03481580860679969,0.007928987763007172,0.039531156020238996,0.02742531746334862,"['ENSG00000113448', 'ENSG00000128915', 'ENSG00000170921']"
517,1248,0.028942952651996166,0.010655435780772677,0.04266740047489293,0.027421929635887257,"['ENSG00000104205', 'ENSG00000219850', 'ENSG00000183230', 'ENSG00000162337', 'ENSG00000111605', 'ENSG00000182185', 'ENSG00000157315']"
518,1467,0.028576291669160127,0.03926576086785644,0.014274766863090918,0.027372273133369162,"['ENSG00000173406', 'ENSG00000136068', 'ENSG00000152932', 'ENSG00000100578', 'ENSG00000146872', 'ENSG00000197563', 'ENSG00000124215']"
519,613,0.023265402344986797,0.015978402961045503,0.0427085810340941,0.027317462113375466,[]
520,1644,0.02618208936881274,0.03855702417553403,0.017078450136759783,0.027272521227035516,"['ENSG00000162368', 'ENSG00000184261', 'ENSG00000173473', 'ENSG00000198087', 'ENSG00000109919', 'ENSG00000134287', 'ENSG00000166262', 'ENSG00000079435', 'ENSG00000124212', 'ENSG00000197779']"
521,167,0.025712060309015215,0.03807438887190074,0.017876646228542084,0.02722103180315268,"['ENSG00000185565', 'ENSG00000111832', 'ENSG00000001626', 'ENSG00000173077', 'ENSG00000107518', 'ENSG00000177103', 'ENSG00000176834', 'ENSG00000003096']"
522,962,0.04067486594431102,0.03190129356924445,0.008790029871452134,0.027122063128335868,"['ENSG00000144218', 'ENSG00000146826', 'ENSG00000104375', 'ENSG00000149972', 'ENSG00000175198', 'ENSG00000196405', 'ENSG00000131873']"
523,2347,0.04138522687833756,0.03739495126530528,0.0025590112597546977,0.027113063134465848,"['ENSG00000116678', 'ENSG00000151276', 'ENSG00000205619', 'ENSG00000172817', 'ENSG00000184226', 'ENSG00000137764', 'ENSG00000179044']"
524,2643,0.03328939389204606,0.008879785692552105,0.03898756446084008,0.027052248015146083,"['ENSG00000173406', 'ENSG00000163681', 'ENSG00000032219', 'ENSG00000087995', 'ENSG00000087495']"
525,2201,0.022375976576004177,0.037952325432561336,0.02067160450911615,0.02699996883922722,"['ENSG00000115808', 'ENSG00000076242', 'ENSG00000215243', 'ENSG00000164190', 'ENSG00000155849', 'ENSG00000196092', 'ENSG00000151338', 'ENSG00000186832', 'ENSG00000159263', 'ENSG00000213923']"
526,449,0.02831907317671721,0.009980767651577481,0.04260666868882254,0.026968836505705744,"['ENSG00000134207', 'ENSG00000144857', 'ENSG00000145362', 'ENSG00000164796', 'ENSG00000151532']"
527,1741,0.03722094309516251,0.03782054101116955,0.005679921635310166,0.026907135247214078,"['ENSG00000163946', 'ENSG00000151914', 'ENSG00000150275', 'ENSG00000166035', 'ENSG00000141376']"
528,716,0.004196049079073418,0.035755243804305795,0.04070809792727232,0.02688646360355051,"['ENSG00000215383', 'ENSG00000120645', 'ENSG00000103148', 'ENSG00000181031']"
529,2758,0.042140048481523994,0.033487834017723796,0.004804256960123893,0.026810713153123895,"['ENSG00000186094', 'ENSG00000121031', 'ENSG00000050405', 'ENSG00000215462', 'ENSG00000166164', 'ENSG00000187323', 'ENSG00000124243', 'ENSG00000073146', 'ENSG00000102007']"
530,441,0.021324732368811966,0.015558073378633708,0.04329510637558997,0.026725970707678546,"['ENSG00000162688', 'ENSG00000164024', 'ENSG00000132549', 'ENSG00000136928', 'ENSG00000119943', 'ENSG00000188917']"
531,1736,0.0411538945697248,0.025770922787487507,0.013050432053860276,0.026658416470357528,"['ENSG00000117859', 'ENSG00000114767', 'ENSG00000170927', 'ENSG00000198964', 'ENSG00000136108', 'ENSG00000206129', 'ENSG00000181027']"
532,1821,0.026214548813877626,0.011678113772122743,0.04195670893313945,0.026616457173046608,"['ENSG00000127124', 'ENSG00000112576', 'ENSG00000106571', 'ENSG00000197120', 'ENSG00000173157', 'ENSG00000120659', 'ENSG00000171877', 'ENSG00000073969', 'ENSG00000152242', 'ENSG00000185869', 'ENSG00000124191', 'ENSG00000212635']"
533,822,0.011632886235311161,0.03697885329835117,0.03098733238875866,0.02653302397414033,"['ENSG00000188641', 'ENSG00000075568', 'ENSG00000146263', 'ENSG00000006453', 'ENSG00000104324', 'ENSG00000185046', 'ENSG00000152767']"
534,1207,0.01037165889298194,0.026201267959550023,0.042930394634604456,0.026501107162378804,"['ENSG00000171735', 'ENSG00000196277', 'ENSG00000184985', 'ENSG00000078295', 'ENSG00000153162', 'ENSG00000178287', 'ENSG00000170004', 'ENSG00000173482']"
535,672,0.026290735809598117,0.01018806921914802,0.04280981522984803,0.026429540086198054,"['ENSG00000169604', 'ENSG00000212653', 'ENSG00000158321', 'ENSG00000046889', 'ENSG00000127329', 'ENSG00000150361', 'ENSG00000187720', 'ENSG00000132613', 'ENSG00000177338', 'ENSG00000089289']"
536,694,0.03890318784862757,0.03472840720321983,0.005522354870627169,0.026384649974158188,"['ENSG00000159445', 'ENSG00000168288', 'ENSG00000181368', 'ENSG00000120265']"
537,1047,0.010352523816545727,0.03961695125326514,0.028972622548462824,0.026314032539424565,"['ENSG00000160062', 'ENSG00000018699', 'ENSG00000113389', 'ENSG00000105778', 'ENSG00000216937', 'ENSG00000135378', 'ENSG00000151322', 'ENSG00000132142', 'ENSG00000167230', 'ENSG00000150477', 'ENSG00000198646', 'ENSG00000198947']"
538,1987,0.03850093103439576,0.03413589876028709,0.00606583489352488,0.026234221562735912,"['ENSG00000196284', 'ENSG00000215136', 'ENSG00000012779', 'ENSG00000019505', 'ENSG00000136504', 'ENSG00000141627', 'ENSG00000128000', 'ENSG00000064655', 'ENSG00000075275']"
539,2561,0.003922691632751594,0.03569281627656892,0.03900833195541054,0.02620794662157702,"['ENSG00000131379', 'ENSG00000154124', 'ENSG00000136267', 'ENSG00000185053', 'ENSG00000164946', 'ENSG00000065809', 'ENSG00000152270', 'ENSG00000180777', 'ENSG00000127507', 'ENSG00000172264']"
540,2603,0.008335319617581263,0.027214025552384554,0.04304054039064795,0.026196628520204587,"['ENSG00000205221', 'ENSG00000196624', 'ENSG00000215262', 'ENSG00000151338', 'ENSG00000159261', 'ENSG00000216430']"
541,997,0.002923993987542417,0.03535818857606501,0.040240687164478005,0.026174289909361808,"['ENSG00000122218', 'ENSG00000197415', 'ENSG00000145860', 'ENSG00000185068', 'ENSG00000106018']"
542,1907,0.01862500520888716,0.01875334225129336,0.041121074687689545,0.026166474049290022,"['ENSG00000084072', 'ENSG00000170011', 'ENSG00000124615', 'ENSG00000065883', 'ENSG00000188676', 'ENSG00000165966', 'ENSG00000103966', 'ENSG00000100401']"
543,1665,0.02822682081721723,0.008536481539849775,0.041178803984075786,0.02598070211371426,"['ENSG00000172260', 'ENSG00000135636', 'ENSG00000114861', 'ENSG00000112309', 'ENSG00000188463', 'ENSG00000214605', 'ENSG00000204711', 'ENSG00000162129', 'ENSG00000182732', 'ENSG00000156642', 'ENSG00000141576']"
544,653,0.03283578406088054,0.03741686211898923,0.007629495855653658,0.025960714011841142,"['ENSG00000115970', 'ENSG00000163788', 'ENSG00000112972', 'ENSG00000146216', 'ENSG00000002746', 'ENSG00000188877', 'ENSG00000184613', 'ENSG00000205207', 'ENSG00000151773', 'ENSG00000137860', 'ENSG00000167182', 'ENSG00000105738']"
545,269,0.03890861948020756,0.015811272133141756,0.022934915793266553,0.02588493580220529,['ENSG00000153207']
546,904,0.01508045316208154,0.019288852820172907,0.04318215102888644,0.025850485670380296,"['ENSG00000131697', 'ENSG00000072840', 'ENSG00000072832', 'ENSG00000057608', 'ENSG00000047617', 'ENSG00000031823', 'ENSG00000125885', 'ENSG00000146938']"
547,491,0.037091139601543546,0.033802382657304404,0.006474876178181148,0.025789466145676367,"['ENSG00000197701', 'ENSG00000215383', 'ENSG00000120645', 'ENSG00000007384', 'ENSG00000181031', 'ENSG00000176695']"
548,1198,0.008730477184617485,0.02678150507621467,0.04185146414674819,0.025787815469193447,"['ENSG00000172554', 'ENSG00000134115', 'ENSG00000113504', 'ENSG00000146540', 'ENSG00000047056', 'ENSG00000082805', 'ENSG00000184811']"
549,1647,0.01399665475357324,0.03544857997330837,0.02779753530452581,0.02574759001046914,"['ENSG00000157077', 'ENSG00000010322', 'ENSG00000109184', 'ENSG00000065308', 'ENSG00000147485', 'ENSG00000185532', 'ENSG00000073712', 'ENSG00000137766', 'ENSG00000140718', 'ENSG00000091157']"
550,2370,0.03802765478380024,0.015378494869801217,0.023729219208471476,0.02571178962069098,"['ENSG00000162623', 'ENSG00000159399', 'ENSG00000189045', 'ENSG00000135046', 'ENSG00000166348', 'ENSG00000140044', 'ENSG00000140386', 'ENSG00000152910', 'ENSG00000167281', 'ENSG00000166377']"
551,783,0.016330814682878555,0.020883764857426285,0.03962421807460487,0.025612932538303237,"['ENSG00000173406', 'ENSG00000163669', 'ENSG00000146143', 'ENSG00000198561', 'ENSG00000157483', 'ENSG00000125166', 'ENSG00000108506', 'ENSG00000101542', 'ENSG00000204611', 'ENSG00000124205']"
552,2631,0.035653243009001016,0.0085544559338814,0.03251494728960097,0.025574215410827796,"['ENSG00000088538', 'ENSG00000106078', 'ENSG00000138297', 'ENSG00000196628', 'ENSG00000204866', 'ENSG00000182463']"
553,1072,0.038027409004644144,0.014480471570386726,0.024168286400381475,0.025558722325137447,"['ENSG00000157036', 'ENSG00000113594', 'ENSG00000183826', 'ENSG00000078053', 'ENSG00000180071', 'ENSG00000151229', 'ENSG00000140320', 'ENSG00000198496', 'ENSG00000176177']"
554,2590,0.012238220957515296,0.034598963488824665,0.029836582643911244,0.025557922363417068,"['ENSG00000084636', 'ENSG00000144645', 'ENSG00000133401', 'ENSG00000154678', 'ENSG00000157168', 'ENSG00000139597', 'ENSG00000139617', 'ENSG00000151320', 'ENSG00000198838', 'ENSG00000214627', 'ENSG00000141425', 'ENSG00000101421', 'ENSG00000198947']"
555,170,0.03790517637971789,0.02846077379770577,0.009927869615166856,0.02543127326419684,"['ENSG00000111860', 'ENSG00000182197', 'ENSG00000148219', 'ENSG00000101883']"
556,395,0.02373435001820326,0.012609553339425475,0.0397712373547256,0.025371713570784778,"['ENSG00000171793', 'ENSG00000168036', 'ENSG00000064042', 'ENSG00000039537', 'ENSG00000104332', 'ENSG00000139174', 'ENSG00000102763', 'ENSG00000165379', 'ENSG00000137842', 'ENSG00000120088', 'ENSG00000075702', 'ENSG00000196090']"
557,1219,0.03618987551890314,0.021688427454791964,0.018042433265363797,0.0253069120796863,"['ENSG00000176201', 'ENSG00000154162', 'ENSG00000136237', 'ENSG00000104635', 'ENSG00000136770', 'ENSG00000111728', 'ENSG00000155465', 'ENSG00000134504', 'ENSG00000196350']"
558,1551,0.009177465994725935,0.036685328353196385,0.029991812298540026,0.025284868882154116,"['ENSG00000184005', 'ENSG00000185008', 'ENSG00000164252', 'ENSG00000112701', 'ENSG00000198963', 'ENSG00000156650', 'ENSG00000078124', 'ENSG00000100565', 'ENSG00000140395', 'ENSG00000141564']"
559,153,0.022864280361682178,0.035774453040212394,0.017195729383383877,0.025278154261759483,"['ENSG00000188517', 'ENSG00000186952', 'ENSG00000137727', 'ENSG00000111249', 'ENSG00000139832']"
560,1493,0.014992312884423882,0.019953057300299407,0.04079262014478445,0.02524599677650258,"['ENSG00000145242', 'ENSG00000069020', 'ENSG00000184226', 'ENSG00000159714', 'ENSG00000176225']"
561,1682,0.010659844485599024,0.025487784495271625,0.039571986042064966,0.02523987167431187,"['ENSG00000065243', 'ENSG00000053254', 'ENSG00000140577']"
